,1mean,1std,2mean,2std,3mean,3std,4mean,4std,5mean,5std
0,3.6566666666666663,0.08730533902472523,6.033333333333334,0.12472191289246468,6.05,0.10801234497346422,9.256666666666668,0.2752372713779062,11.476666666666667,0.4766783215358359
1,3.5666666666666664,0.08498365855987966,5.516666666666666,0.15456030825826186,5.953333333333333,0.10498677165349049,8.816666666666668,0.1732692189115605,9.58,0.08164965809277232
2,3.516666666666667,0.2028683207293725,4.043333333333333,0.2604269997949947,5.276666666666666,0.16659998666133077,8.183333333333335,0.1481740718059523,8.466666666666667,0.13123346456686372
3,2.8466666666666662,0.1309792180292566,3.8066666666666666,0.10402991022884822,4.296666666666667,0.04988876515698554,7.226666666666667,0.08576453553512403,8.003333333333332,0.10338708279513867
4,2.0066666666666664,0.08730533902472536,2.56,0.1061445555206043,2.973333333333333,0.09843215373488942,3.7100000000000004,0.10984838035522712,5.046666666666667,0.48664383508087505
5,1.1233333333333333,0.057927157323275844,1.2933333333333332,0.06018490028422601,1.2000000000000002,0.12569805089976535,-1.63,0.09797958971132711,-2.27,0.10614455552060433
6,-9.963333333333333,0.31201851796897484,-15.526666666666666,0.3046673960603964,-18.096666666666668,0.4428945196720718,-24.78333333333333,0.7363574011458163,-31.066666666666666,1.268130732832999
